time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z,torque_updated,wall_lag_ms
2.100000000000001171e-02,-2.157924890000000040e-01,2.772707629999999757e-01,-1.650222827999999975e+00,-5.605890220000000479e-01,4.144893570000000027e-01,5.215427099999999649e-01,-2.157956171126809708e-01,2.772709213249129889e-01,-1.650219873153723649e+00,-5.605978132378062195e-01,4.144885626004868873e-01,5.215513105352523882e-01,-8.266200000000000240e-05,5.565999999999999733e-06,9.038200000000000303e-05,-2.802780000000000158e-04,-3.061400000000000200e-05,2.746879999999999830e-04,-3.371643945220751510e-04,1.793305031866705864e-05,3.260689536520064262e-04,-9.768645464964895858e-04,-9.125368778161314486e-05,9.561183437712130438e-04,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,1.629829639568924904e-01,6.414400050289618127e-01,-4.627563281703189664e-07,5.414399970374843551e-01,6.414400200116538997e-01,-2.846571382113430141e-06,5.414400783690437313e-01,0.000000000000000000e+00,9.730880899587646127e+01
2.200000000000001260e-02,-2.157925760000000137e-01,2.772707689999999725e-01,-1.650222733000000108e+00,-5.605893159999999487e-01,4.144893250000000195e-01,5.215429969999999527e-01,-2.157959703460793355e-01,2.772709401107238958e-01,-1.650219531617854951e+00,-5.605988363326918078e-01,4.144884671107053609e-01,5.215523119056548751e-01,-9.066100000000000493e-05,6.104999999999999994e-06,9.912800000000000365e-05,-3.073989999999999752e-04,-3.357599999999999837e-05,3.012690000000000051e-04,-3.532333983632785597e-04,1.878581093061767023e-05,3.415358686192258245e-04,-1.023094885600283428e-03,-9.548978151867610188e-05,1.001370402441632010e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,1.210339833050966263e-01,6.414400050784484497e-01,-5.313609992295825486e-07,5.414399970409883300e-01,6.414400214631043040e-01,-3.117154101017552465e-06,5.414400862405055470e-01,0.000000000000000000e+00,1.019177460111677647e+02
2.300000000000001349e-02,-2.157926709999999915e-01,2.772707750000000249e-01,-1.650222630000000024e+00,-5.605896369999999740e-01,4.144892900000000102e-01,5.215433130000000084e-01,-2.157963396503705389e-01,2.772709597491293532e-01,-1.650219174623457796e+00,-5.605999056179212792e-01,4.144883674000661711e-01,5.215533584894631591e-01,-9.902300000000000381e-05,6.668000000000000363e-06,1.082709999999999939e-04,-3.357519999999999797e-04,-3.667299999999999938e-05,3.290559999999999883e-04,-3.693042911985231803e-04,1.963840546730533793e-05,3.569943972258757454e-04,-1.069285229462581211e-03,-9.971063920463752264e-05,1.046583808266807018e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,1.068620476871728897e-01,6.414400049039532536e-01,-6.062257248153763048e-07,5.414399970454152333e-01,6.414400229870330650e-01,-3.400029111817623424e-06,5.414400944909359970e-01,0.000000000000000000e+00,1.058141689863987267e+02
2.400000000000001438e-02,-2.157927739999999928e-01,2.772707819999999934e-01,-1.650222517000000000e+00,-5.605899880000000390e-01,4.144892510000000030e-01,5.215436559999999666e-01,-2.157967250275288629e-01,2.772709802399558332e-01,-1.650218802179297173e+00,-5.606010210516937375e-01,4.144882634844937463e-01,5.215544502462793330e-01,-1.077479999999999991e-04,7.254999999999999995e-06,1.178110000000000008e-04,-3.653360000000000136e-04,-3.990400000000000284e-05,3.580500000000000024e-04,-3.853771583168610383e-04,2.049082648841329694e-05,3.724441606694657830e-04,-1.115433772446269151e-03,-1.039155724232415488e-04,1.091756816176069587e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,7.414497667923569679e-02,6.414400048633600582e-01,-6.875941831526455658e-07,5.414399968846251854e-01,6.414400245843060455e-01,-3.695195492409777977e-06,5.414401031231527162e-01,0.000000000000000000e+00,1.108266970259137452e+02
2.500000000000001527e-02,-2.157928859999999893e-01,2.772707899999999892e-01,-1.650222394000000037e+00,-5.605903679999999500e-01,4.144892099999999968e-01,5.215440289999999646e-01,-2.157971264796137989e-01,2.772710015830224251e-01,-1.650218414294516656e+00,-5.606021825904042855e-01,4.144881553806004093e-01,5.215555871339619953e-01,-1.168350000000000020e-04,7.866999999999999387e-06,1.277469999999999951e-04,-3.961459999999999981e-04,-4.326999999999999737e-05,3.882460000000000229e-04,-4.014520849323220306e-04,2.134306656670073501e-05,3.878847804658413297e-04,-1.161538710558968589e-03,-1.081038933137809711e-04,1.136887682681231478e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,8.666003122925758362e-02,6.414400050114368312e-01,-7.759788080120704922e-07,5.414399968667985563e-01,6.414400262558258570e-01,-4.002652281090854270e-06,5.414401121400967964e-01,0.000000000000000000e+00,1.141109140007756650e+02
2.600000000000001615e-02,-2.157930080000000084e-01,2.772707979999999850e-01,-1.650222260999999913e+00,-5.605907810000000380e-01,4.144891649999999927e-01,5.215444329999999740e-01,-2.157975440087699925e-01,2.772710237781407239e-01,-1.650218010978638183e+00,-5.606033901886458004e-01,4.144880431056858217e-01,5.215567691086279156e-01,-1.262830000000000105e-04,8.502999999999999735e-06,1.380770000000000131e-04,-4.281819999999999875e-04,-4.676899999999999894e-05,4.196429999999999800e-04,-4.175291561806748178e-04,2.219511828860859038e-05,4.033158784630439084e-04,-1.207598241523937183e-03,-1.122749145943358561e-04,1.181974665944821989e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,1.082110102288424969e-01,6.414400049206094856e-01,-8.721819945623626428e-07,5.414399969242190691e-01,6.414400280025331913e-01,-4.322398476083593983e-06,5.414401215448297888e-01,0.000000000000000000e+00,1.192731959745287895e+02
2.700000000000001704e-02,-2.157931389999999949e-01,2.772708070000000080e-01,-1.650222116999999988e+00,-5.605912250000000263e-01,4.144891159999999908e-01,5.215448689999999665e-01,-2.157979776172271047e-01,2.772710468251149973e-01,-1.650217592241561393e+00,-5.606046437992106002e-01,4.144879266777362070e-01,5.215579961246538110e-01,-1.360909999999999952e-04,9.164000000000000691e-06,1.488019999999999892e-04,-4.614390000000000115e-04,-5.040100000000000076e-05,4.522369999999999732e-04,-4.336084571161801264e-04,2.304697425481883410e-05,4.187370768549954301e-04,-1.253610564851121443e-03,-1.164279495869417275e-04,1.227016025848891431e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,6.314500933513045311e-02,6.414400050657597108e-01,-9.755906344423442556e-07,5.414399971558565561e-01,6.414400298254052668e-01,-4.654433035895605569e-06,5.414401313405342586e-01,0.000000000000000000e+00,1.208984469994902611e+02
2.800000000000001793e-02,-2.157932800000000040e-01,2.772708170000000027e-01,-1.650221962999999903e+00,-5.605917040000000240e-01,4.144890640000000182e-01,5.215453380000000250e-01,-2.157984273072998116e-01,2.772710707237420746e-01,-1.650217158093563175e+00,-5.606059433730925523e-01,4.144878061154239623e-01,5.215592681346779003e-01,-1.462590000000000103e-04,9.849000000000000061e-06,1.599200000000000003e-04,-4.959170000000000158e-04,-5.416699999999999824e-05,4.860269999999999868e-04,-4.496900727083555436e-04,2.389862708081130272e-05,4.341479981952729825e-04,-1.299573881908098680e-03,-1.205623122407939050e-04,1.272010024062911670e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,5.228701047599315643e-02,6.414400050709504475e-01,-1.086863746498995066e-06,5.414399966685191634e-01,6.414400317254572714e-01,-4.998754879249403572e-06,5.414401415305147847e-01,0.000000000000000000e+00,1.225505049806088209e+02
2.900000000000001882e-02,-2.157934320000000072e-01,2.772708269999999975e-01,-1.650221796999999935e+00,-5.605922180000000310e-01,4.144890079999999921e-01,5.215458419999999817e-01,-2.157988930813876383e-01,2.772710954738114575e-01,-1.650216708545297672e+00,-5.606072888594885173e-01,4.144876814381068253e-01,5.215605850896020135e-01,-1.567860000000000130e-04,1.055799999999999954e-05,1.714309999999999922e-04,-5.316109999999999759e-04,-5.806600000000000276e-05,5.210090000000000120e-04,-4.657740878387572263e-04,2.475006939743906742e-05,4.495482654107086284e-04,-1.345486395990588748e-03,-1.246773171559692516e-04,1.316954924111476098e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,2.341970102861523628e-01,6.414400050413937571e-01,-1.206717408916258054e-06,5.414399969352947650e-01,6.414400337037411415e-01,-5.355362885232237319e-06,5.414401521181962940e-01,0.000000000000000000e+00,1.256443689926527441e+02
3.000000000000001971e-02,-2.157935940000000052e-01,2.772708380000000195e-01,-1.650221619999999945e+00,-5.605927680000000191e-01,4.144889480000000237e-01,5.215463809999999478e-01,-2.157993749419749308e-01,2.772711210751053201e-01,-1.650216243607795841e+00,-5.606086802058009022e-01,4.144875526658272080e-01,5.215619469385934792e-01,-1.676720000000000033e-04,1.129100000000000082e-05,1.833329999999999877e-04,-5.685199999999999846e-04,-6.209800000000000075e-05,5.571820000000000331e-04,-4.818605872977398705e-04,2.560129385148311184e-05,4.649375018151621886e-04,-1.391346312393408570e-03,-1.287722796073837209e-04,1.361848991443136928e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,8.487002924084663391e-02,6.414400049739540366e-01,-1.334547389793119883e-06,5.414399967327900853e-01,6.414400357613457837e-01,-5.724255893165359008e-06,5.414401631071247278e-01,0.000000000000000000e+00,1.299124180222861469e+02
3.100000000000002059e-02,-2.157937669999999974e-01,2.772708489999999859e-01,-1.650221431000000072e+00,-5.605933560000000426e-01,4.144888840000000019e-01,5.215469569999999777e-01,-2.157998728916307174e-01,2.772711475273984538e-01,-1.650215763292464777e+00,-5.606101173576394370e-01,4.144874198193116421e-01,5.215633536290870120e-01,-1.789139999999999882e-04,1.204800000000000052e-05,1.956249999999999981e-04,-6.066409999999999945e-04,-6.626099999999999460e-05,5.945430000000000029e-04,-4.979496557812264400e-04,2.645229310622655269e-05,4.803153311232129263e-04,-1.437151838481077549e-03,-1.328465155694685145e-04,1.406690493497898299e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,3.165501402691006660e-02,6.414400047074494404e-01,-1.471035580877438971e-06,5.414399968983010236e-01,6.414400378993974083e-01,-6.105432702741872390e-06,5.414401745009671529e-01,0.000000000000000000e+00,1.307707629748620093e+02
3.200000000000002148e-02,-2.157939520000000111e-01,2.772708620000000068e-01,-1.650221229000000012e+00,-5.605939819999999907e-01,4.144888150000000104e-01,5.215475710000000431e-01,-2.158003869330085978e-01,2.772711748304583224e-01,-1.650215267611087278e+00,-5.606116002588231728e-01,4.144872829199698905e-01,5.215648051067868218e-01,-1.905130000000000105e-04,1.282900000000000033e-05,2.083080000000000120e-04,-6.459709999999999584e-04,-7.055699999999999548e-05,6.330889999999999825e-04,-5.140413778874941032e-04,2.730305984202420499e-05,4.956813774637797284e-04,-1.482901183758331912e-03,-1.368993417387026623e-04,1.451477699775213749e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,2.721796045079827309e-02,6.414400048157070655e-01,-1.617000787092578937e-06,5.414399965570954043e-01,6.414400401190589740e-01,-6.498892074118536744e-06,5.414401863035105400e-01,0.000000000000000000e+00,1.315272600040771067e+02
3.300000000000002237e-02,-2.157941479999999912e-01,2.772708750000000277e-01,-1.650221013999999986e+00,-5.605946480000000287e-01,4.144887420000000211e-01,5.215482240000000047e-01,-2.158009170688467149e-01,2.772712029840450620e-01,-1.650214756575821839e+00,-5.606131288513831468e-01,4.144871419898943365e-01,5.215663013156687233e-01,-2.024680000000000002e-04,1.363400000000000024e-05,2.213799999999999980e-04,-6.865079999999999533e-04,-7.498500000000000120e-05,6.728180000000000488e-04,-5.301358381139605492e-04,2.815358675683141189e-05,5.110352653937342941e-04,-1.528592559940432621e-03,-1.409300755583428881e-04,1.496208881901791785e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,3.941002069041132927e-02,6.414400047722040865e-01,-1.771710370651116602e-06,5.414399967946403880e-01,6.414400424215311869e-01,-6.904632727647796988e-06,5.414401985186624300e-01,0.000000000000000000e+00,1.328915149788372219e+02
3.400000000000002326e-02,-2.157943569999999922e-01,2.772708890000000204e-01,-1.650220785999999995e+00,-5.605953559999999891e-01,4.144886649999999784e-01,5.215489169999999453e-01,-2.158014633019675610e-01,2.772712319879116483e-01,-1.650214230199201992e+00,-5.606147030755641580e-01,4.144869970518590963e-01,5.215678421979824675e-01,-2.147779999999999958e-04,1.446300000000000027e-05,2.348410000000000102e-04,-7.282490000000000404e-04,-7.954399999999999600e-05,7.137270000000000463e-04,-5.462331208539497043e-04,2.900386656680602754e-05,5.263766199115966138e-04,-1.574224181023944685e-03,-1.449380352416645946e-04,1.540882313699407525e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,2.636230201460421085e-01,6.414400046758814700e-01,-1.936544688601493674e-06,5.414399967269749592e-01,6.414400448080505024e-01,-7.322653344405586006e-06,5.414402111504511561e-01,0.000000000000000000e+00,1.355914919986389577e+02
3.500000000000002415e-02,-2.157945779999999869e-01,2.772709039999999847e-01,-1.650220543999999956e+00,-5.605961050000000112e-01,4.144885830000000215e-01,5.215496520000000302e-01,-2.158020256352779498e-01,2.772712618418036734e-01,-1.650213688494135411e+00,-5.606163228698275436e-01,4.144868481293192963e-01,5.215694276942537400e-01,-2.274429999999999974e-04,1.531600000000000040e-05,2.486880000000000015e-04,-7.711919999999999713e-04,-8.423499999999999564e-05,7.558130000000000360e-04,-5.623333103934908964e-04,2.985389200683974398e-05,5.417050664711407304e-04,-1.619794263356753644e-03,-1.489225397962054640e-04,1.585496271252339641e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,1.671320060268044472e-01,6.414400047383599368e-01,-2.110922384060534769e-06,5.414399968611941505e-01,6.414400472798913455e-01,-7.752952565779237188e-06,5.414402242030244006e-01,0.000000000000000000e+00,1.400603229994885623e+02
3.600000000000002504e-02,-2.157948120000000025e-01,2.772709199999999763e-01,-1.650220288000000091e+00,-5.605968989999999819e-01,4.144884959999999841e-01,5.215504290000000376e-01,-2.158026040717688498e-01,2.772712925454595134e-01,-1.650213131473904360e+00,-5.606179881708532875e-01,4.144866952464102416e-01,5.215710577432867145e-01,-2.404610000000000005e-04,1.619299999999999895e-05,2.629229999999999762e-04,-8.153340000000000240e-04,-8.905599999999999573e-05,7.990750000000000023e-04,-5.784364909081006175e-04,3.070365583115292844e-05,5.570202309949683550e-04,-1.665301025708466930e-03,-1.528829090472404683e-04,1.630049032975566456e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,4.942796658724546432e-02,6.414400047405496297e-01,-2.295588436172821477e-06,5.414399966824998689e-01,6.414400498383642235e-01,-8.195528993875198659e-06,5.414402376806499717e-01,0.000000000000000000e+00,1.413194890483282506e+02
3.700000000000002592e-02,-2.157950590000000113e-01,2.772709369999999951e-01,-1.650220017999999955e+00,-5.605977370000000404e-01,4.144884050000000042e-01,5.215512509999999935e-01,-2.158031986145153014e-01,2.772713240986103278e-01,-1.650212559152164582e+00,-5.606196989135425746e-01,4.144865384279465825e-01,5.215727322821663847e-01,-2.538309999999999894e-04,1.709399999999999930e-05,2.775429999999999954e-04,-8.606729999999999502e-04,-9.400900000000000066e-05,8.435100000000000063e-04,-5.945427464595901988e-04,3.155315081382058679e-05,5.723217398880714761e-04,-1.710742689340291568e-03,-1.568184636615105277e-04,1.674538879681475387e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,2.846302231773734093e-02,6.414400047372155189e-01,-2.490465415016407588e-06,5.414399964093348228e-01,6.414400524848162810e-01,-8.650381191307509666e-06,5.414402515877154709e-01,0.000000000000000000e+00,1.420743389753624797e+02
3.800000000000002681e-02,-2.157953190000000132e-01,2.772709540000000139e-01,-1.650219732999999911e+00,-5.605986210000000192e-01,4.144883080000000275e-01,5.215521170000000373e-01,-2.158038092666763053e-01,2.772713565009800596e-01,-1.650211971542944633e+00,-5.606214550310206768e-01,4.144863776994214266e-01,5.215744512462610061e-01,-2.675539999999999798e-04,1.801799999999999927e-05,2.925490000000000208e-04,-9.072060000000000280e-04,-9.909100000000000384e-05,8.891150000000000008e-04,-6.106521609928540787e-04,3.240236974935912020e-05,5.876092200514306408e-04,-1.756117478075301533e-03,-1.607285251702637321e-04,1.718964094647774552e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,2.675200812518596649e-02,6.414400045671738715e-01,-2.695696914554360095e-06,5.414399966995180336e-01,6.414400552206325212e-01,-9.117507681332653310e-06,5.414402659287280706e-01,0.000000000000000000e+00,1.427672620047815144e+02
3.900000000000002770e-02,-2.157955940000000072e-01,2.772709729999999761e-01,-1.650219432999999958e+00,-5.605995520000000010e-01,4.144882069999999974e-01,5.215530299999999730e-01,-2.158044360314946286e-01,2.772713897522854909e-01,-1.650211368660645661e+00,-5.606232564546390629e-01,4.144862130870054506e-01,5.215762145692246499e-01,-2.816280000000000215e-04,1.896699999999999984e-05,3.079380000000000051e-04,-9.549299999999999932e-04,-1.043039999999999961e-04,9.358879999999999543e-04,-6.267648183326735749e-04,3.325130545327059802e-05,6.028822988955212948e-04,-1.801423618368253651e-03,-1.646124159938335799e-04,1.763322963684458948e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,3.303296398371458054e-02,6.414400045926207383e-01,-2.912579988718091777e-06,5.414399963507059432e-01,6.414400580472330304e-01,-9.596906947932373497e-06,5.414402807083138480e-01,0.000000000000000000e+00,1.436370490118861198e+02
4.000000000000002859e-02,-2.157958829999999939e-01,2.772709919999999939e-01,-1.650219117000000013e+00,-5.606005309999999575e-01,4.144881000000000260e-01,5.215539900000000229e-01,-2.158050789122968049e-01,2.772714238522362429e-01,-1.650210750520041403e+00,-5.606251031139783958e-01,4.144860446175460122e-01,5.215780221829998675e-01,-2.960530000000000063e-04,1.993800000000000121e-05,3.237110000000000183e-04,-1.003842999999999923e-03,-1.096470000000000024e-04,9.838259999999999280e-04,-6.428808021805319317e-04,3.409995076260033582e-05,6.181406043538216401e-04,-1.846659339375364244e-03,-1.684694594639449749e-04,1.807613775201247610e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,1.338740112259984016e-01,6.414400044986550142e-01,-3.140545211324951948e-06,5.414399967759809806e-01,6.414400609660750874e-01,-1.008857743577341885e-05,5.414402959312176744e-01,0.000000000000000000e+00,1.464766699937172234e+02
4.100000000000002948e-02,-2.157961860000000009e-01,2.772710130000000106e-01,-1.650218785000000077e+00,-5.606015600000000543e-01,4.144879870000000022e-01,5.215549980000000474e-01,-2.158057379124929120e-01,2.772714588005347758e-01,-1.650210117136276411e+00,-5.606269949368514194e-01,4.144858723185661509e-01,5.215798740178201331e-01,-3.108270000000000108e-04,2.093399999999999981e-05,3.398659999999999745e-04,-1.053941999999999986e-03,-1.151189999999999934e-04,1.032925999999999983e-03,-6.590001961114083347e-04,3.494829853650125654e-05,6.333837648963840279e-04,-1.891822873024224128e-03,-1.722989798485309902e-04,1.851834820274833203e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,7.609697058796882629e-02,6.414400045927067806e-01,-3.379735774681716234e-06,5.414399964648215491e-01,6.414400639786531633e-01,-1.059251755041615337e-05,5.414403116023046580e-01,0.000000000000000000e+00,1.509627770283259451e+02
4.200000000000003036e-02,-2.157965040000000001e-01,2.772710340000000273e-01,-1.650218436999999927e+00,-5.606026400000000409e-01,4.144878690000000088e-01,5.215560569999999618e-01,-2.158064130355764887e-01,2.772714945968764444e-01,-1.650209468524866940e+00,-5.606289318493055118e-01,4.144856962182637550e-01,5.215817700022128411e-01,-3.259499999999999811e-04,2.195300000000000140e-05,3.564039999999999981e-04,-1.105225999999999952e-03,-1.207209999999999983e-04,1.083186999999999995e-03,-6.751230835706019569e-04,3.579634165679629326e-05,6.486114095432128201e-04,-1.936912454083207936e-03,-1.761003023753780706e-04,1.895984392715433821e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,6.768602179363369942e-02,6.414400044030150738e-01,-3.630676053327716709e-06,5.414399966313976353e-01,6.414400670864968124e-01,-1.110872565817193302e-05,5.414403277265574799e-01,0.000000000000000000e+00,1.524571349727921188e+02
4.300000000000003125e-02,-2.157968379999999908e-01,2.772710569999999874e-01,-1.650218071999999925e+00,-5.606037720000000002e-01,4.144877459999999902e-01,5.215571660000000165e-01,-2.158071042851243682e-01,2.772715312409494981e-01,-1.650208804701699172e+00,-5.606309137756257943e-01,4.144855163455105074e-01,5.215837100630019707e-01,-3.414220000000000254e-04,2.299499999999999922e-05,3.733219999999999876e-04,-1.157690000000000064e-03,-1.264509999999999994e-04,1.134606000000000026e-03,-6.912495478705514519e-04,3.664407302851995494e-05,6.638231678778366493e-04,-1.981926320231108297e-03,-1.798727532541477515e-04,1.940060789133971455e-03,-2.659563630907686368e-02,-2.705952949652763095e+01,1.315662959607407956e+01,2.085995943787680496e+00,7.677860183805934602e-02,4.907104480833551384e-04,0.000000000000000000e+00,2.867198782041668892e-02,6.414400044486274766e-01,-3.894159185474463374e-06,5.414399963620192269e-01,6.414400702911736696e-01,-1.163720008619394157e-05,5.414403443090775037e-01,0.000000000000000000e+00,1.532330960035324097e+02
