time_s,wall_time_s,compute_us,limited,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,pose_error1,pose_error2,pose_error3,pose_error4,pose_error5,pose_error6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,tau_pd1,tau_pd2,tau_pd3,tau_pd4,tau_pd5,tau_pd6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,motor_tau1,motor_tau2,motor_tau3,motor_tau4,motor_tau5,motor_tau6
0.033,0.032839522,3.364,0,-0.21577057652,0.277856851013,-1.65018822153,-0.560896000454,0.414253908613,0.520753640711,0,0.00436332312999,-0,-0.0010471975512,-0.0010471975512,-0.0125663706144,-0.000110676869313,3.26781712269e-05,0.000411685991076,0.000951995352422,-0.000804408311083,-1.21799214385e-05,-0.0205306078551,-0.000854102892269,0.00347688883402,-0.00150206319181,-6.0241454361e-07,-4.4401169774e-07,0.00659379620659,-0.123154656739,0.07777201233,0.0374138042305,0.0240854804505,0.0173506899956,-0.0139368116485,-0.124008759631,0.081248901164,0.0359117410387,0.0240848780359,0.0173502459839,0.01953,0.14616,-0.1298,0.016,0.0008,-0.011
0.034,0.033825394,3.51,0,-0.215771575205,0.277860246543,-1.65018882074,-0.560898397299,0.414253668929,0.520741656486,-0.000872664625997,0.00261799387799,-0.000872664625997,-0.00209439510239,-0,-0.010471975512,-0.000111157850464,3.33627769323e-05,0.000414424156241,0.000965316830129,-0.000808999273433,-1.19066019282e-05,-0.0211312955006,-0.000878569663335,0.00357825106915,-0.00154605557341,-6.29009981157e-07,-4.57196119225e-07,0.0146304517994,-0.107187235369,0.0698573142706,0.0351239320649,0.0217171014626,0.0164676616753,-0.00650084370121,-0.108065805033,0.0734355653398,0.0335778764915,0.0217164724526,0.0164672044792,0.01953,0.15561,-0.1276,0.0064,0.0002,-0.0076
0.035,0.034710172,4.088,0,-0.215772374153,0.277863841811,-1.65018882074,-0.560901273513,0.414253668929,0.520729911946,0,0.00349065850399,-0,-0.00209439510239,-0,-0.010471975512,-0.000111748133077,3.39395147913e-05,0.000417047411635,0.000978924621242,-0.000813088286293,-1.2119790014e-05,-0.0217303730909,-0.000903114362842,0.00367953879273,-0.00158991706277,-6.48947538318e-07,-4.70167276911e-07,0.00420724618591,-0.111459998224,0.0710432505,0.0351807710995,0.0209507452187,0.0165364001572,-0.017523126905,-0.112363112587,0.0747227892927,0.0335908540367,0.0209500962712,0.0165359299899,0.01512,0.15372,-0.13255,0.0158,-0.0064,-0.009
0.036,0.035669739,3.376,0,-0.215772773628,0.277867437078,-1.65018802179,-0.560904629096,0.414253429245,0.520718646774,0,0.00349065850399,0.000872664625997,-0.00314159265359,-0,-0.0115191730632,-0.000112437742144,3.43019960828e-05,0.000419379603494,0.000992661093133,-0.000816699946794,-1.27797954019e-05,-0.0223271218576,-0.000927795156528,0.00378072873417,-0.00163361869125,-6.63387061867e-07,-4.82912436649e-07,0.00478672221026,-0.10610642394,0.0658758037938,0.0361574587079,0.0196070637452,0.018797746742,-0.0175403996473,-0.107034219096,0.069656532528,0.0345238400167,0.0196064003581,0.0187972638295,0.00756,0.14679,-0.1397,0.0104,-0.0028,-0.0148
0.037,0.036823297,3.375,0,-0.215772773628,0.277871631557,-1.65018662363,-0.560908703732,0.41425318956,0.520707621287,0,0.00349065850399,0.000872664625997,-0.00418879020479,-0,-0.010471975512,-0.000113306788441,3.44645984145e-05,0.000421899278728,0.00100681811455,-0.000820455910344,-1.40901185077e-05,-0.0229236230826,-0.000953092984911,0.00388190466027,-0.00167724587293,-6.77201328153e-07,-4.9591117059e-07,0.00475523010238,-0.108884386102,0.0684557998015,0.0370003599886,0.0200554585277,0.0187799514323,-0.0181683929802,-0.109837479087,0.0723377044618,0.0353231141157,0.0200547813264,0.0187794555211,0.01827,0.16821,-0.1254,0.012,-0.0016,-0.012
0.038,0.037832909,3.374,0,-0.215772573891,0.277876025773,-1.65018462626,-0.560912778369,0.41425318956,0.520697314854,0,0.00436332312999,0.00174532925199,-0.00418879020479,-0,-0.010471975512,-0.000114311758179,3.45060936592e-05,0.000424242738752,0.00102034032542,-0.000823613912702,-1.57189717394e-05,-0.0235192545595,-0.000977168462089,0.00398247881239,-0.00172084509069,-6.99741475402e-07,-5.08649758403e-07,0.00588825194466,-0.113894845395,0.0690242249961,0.0371735490867,0.0205709438832,0.0188475557539,-0.0176310026149,-0.114872013857,0.0730067038085,0.0354527039961,0.0205702441417,0.0188470471041,-0.01134,0.13482,-0.13365,0.0122,0.0022,-0.0148
0.039,0.038829903,3.355,0,-0.215771774942,0.277880819463,-1.65018262889,-0.560916373636,0.414252710191,0.520687487789,0.000872664625997,0.00436332312999,0.00174532925199,-0.00314159265359,-0,-0.00837758040957,-0.000115425923358,3.41820256337e-05,0.000426817252612,0.00103286042489,-0.00082748124991,-1.7541498586e-05,-0.0241132009542,-0.00100197726868,0.00408299235569,-0.00176431170623,-7.23975670192e-07,-5.21392463784e-07,-0.0061790970125,-0.111722484184,0.0681418389208,0.0335511582098,0.0189027674136,0.0158578567768,-0.0302922979667,-0.112724461452,0.0722248312765,0.0317868465036,0.018902043438,0.0158573353843,0.03402,0.17136,-0.12595,0.0142,-0.0098,-0.0066
0.04,0.039829561,3.386,0,-0.215770776257,0.277886212364,-1.65018083125,-0.560919968904,0.414252710191,0.520678379779,0,0.00523598775598,0.000872664625997,-0.00209439510239,-0,-0.00837758040957,-0.000116633524885,3.37144505205e-05,0.000429818532926,0.00104449002719,-0.000831713964681,-1.98029054196e-05,-0.0247055341383,-0.00102687080192,0.00418343689651,-0.00180764790662,-7.36819205399e-07,-5.3437049374e-07,0.00520947857136,-0.130688183559,0.0806343496887,0.0357343778782,0.0239078627915,0.0145829452415,-0.0194960555669,-0.131715054361,0.0848177865852,0.0339267299716,0.0239071259723,0.0145824108711,-0.03717,0.16128,-0.12155,0.012,0.0022,-0.013
0.041,0.040834094,3.364,0,-0.215769977308,0.277891605265,-1.65017983257,-0.560923084802,0.414252470507,0.520669271768,0.000872664625997,0.00523598775598,-0,-0.00314159265359,-0,-0.00837758040957,-0.000117741612689,3.33361977606e-05,0.00043315284817,0.00105550901744,-0.000836837413263,-2.15777840083e-05,-0.025296354981,-0.00105080903688,0.00428344481044,-0.00185092776579,-7.54264226993e-07,-5.47309935983e-07,-0.00714265437854,-0.140245888934,0.0909374205938,0.0391866365999,0.024859246363,0.0154105315915,-0.0324390093596,-0.141296697971,0.0952208654043,0.0373357088341,0.0248584920988,0.0154099842815,0.00819,0.15624,-0.13915,0.0126,-0.0084,-0.0106
0.042,0.041829119,3.432,0,-0.215770177046,0.277896798429,-1.65017923336,-0.560925481647,0.414252470507,0.52066088281,0,0.00436332312999,-0,-0.00209439510239,-0,-0.00628318530718,-0.000118785038467,3.35330263751e-05,0.000436435424662,0.00106510847816,-0.000841805587208,-2.22216094458e-05,-0.0258868350803,-0.00107639155755,0.00438379563189,-0.00189405841666,-7.64596655989e-07,-5.59880234874e-07,0.00337735714325,-0.127360591312,0.0813182259492,0.0339888110604,0.0235458254449,0.0125916285387,-0.0225094779371,-0.128436982869,0.0857020215811,0.0320947526437,0.0235450608482,0.0125910686584,0.03528,0.16569,-0.13475,0.0112,-0.0032,0.002
0.043,0.042829632,3.349,0,-0.21577057652,0.277901791856,-1.65017903362,-0.560927399123,0.414252710191,0.520653452591,0,0.00436332312999,-0,0,-0,-0.00733038285838,-0.000119750166341,3.37977876562e-05,0.000439696183009,0.00107326673094,-0.000846664933742,-2.26176264864e-05,-0.0264757090949,-0.00110050124971,0.00448323708315,-0.00193718041702,-7.90157768854e-07,-5.72361765327e-07,0.00286046181215,-0.123162979694,0.0771257912205,0.0316898889796,0.0227986483951,0.0117623660351,-0.0236152472827,-0.124263480943,0.0816090283037,0.0297527085626,0.0227978582373,0.0117617936734,0.04662,0.18018,-0.132,0.0242,-0.0052,-0.015
0.044,0.043718593,3.365,0,-0.215770376783,0.277906186072,-1.65017883388,-0.560928597546,0.414252710191,0.520647220794,0,0.00436332312999,-0,-0.00209439510239,-0,-0.00418879020479,-0.000120630232881,3.36325951529e-05,0.000442511064074,0.00107969779568,-0.000851002516736,-2.32417319911e-05,-0.0270623130002,-0.00112464740805,0.00458248492295,-0.00198019167346,-8.10284134789e-07,-5.85259780289e-07,0.00291141673496,-0.128643837191,0.0823312529774,0.0322666258571,0.0236550121804,0.0105701700406,-0.0241508962653,-0.129768484599,0.0869137379003,0.0302864341836,0.0236542018962,0.0105695847808,-0.01512,0.15183,-0.132,0.007,-0.0092,-0.0058
0.045,0.044712534,3.388,0,-0.215769777571,0.277909781339,-1.65017843441,-0.560929076915,0.414252470507,0.52064170805,0.000872664625997,0.00261799387799,-0,0,-0.0010471975512,-0.00523598775598,-0.000121414667128,3.31619818347e-05,0.000444660419909,0.00108496496252,-0.000854428383386,-2.3894082952e-05,-0.0276487200541,-0.00114879939847,0.00468174776657,-0.00202310603102,-8.26185195951e-07,-5.97984833622e-07,-0.00932986141201,-0.101564346493,0.0654632304575,0.0265112517068,0.0184104658621,0.0101009139428,-0.0369785814662,-0.102713145891,0.070144978224,0.0244881456758,0.0184096396769,0.010100315958,-0.00252,0.18522,-0.1353,0.0138,-0.0004,-0.0188
0.046,0.045655712,3.505,0,-0.215769378097,0.277913376607,-1.6501778352,-0.560929316599,0.414252710191,0.520636674676,0.000872664625997,0.00261799387799,-0,0,-0,-0.00418879020479,-0.000122244067426,3.27834841799e-05,0.000446642661047,0.00108957506133,-0.000857195665684,-2.449974317e-05,-0.0282334746478,-0.00117276464005,0.00478069464047,-0.00206591374488,-8.45510857328e-07,-6.1069541479e-07,-0.0111929353199,-0.0993321771573,0.0637209186559,0.025202531229,0.0170487406822,0.00907676594159,-0.0394264099677,-0.100504941797,0.0685016132964,0.0231366174841,0.0170478951713,0.00907615524618,0.02898,0.18144,-0.12485,0.0136,-0.0086,-0.0108
0.047,0.046840486,3.341,0,-0.21576917836,0.277916372663,-1.6501778352,-0.560929556284,0.414253429245,0.52063212067,0,0.00174532925199,-0,0,-0,-0.00314159265359,-0.0001228542471,3.24463564891e-05,0.000448486747592,0.0010937076139,-0.000859546837156,-2.51464386805e-05,-0.0288172601692,-0.00119741199214,0.00487960965967,-0.0021086177536,-8.6065100588e-07,-6.23199648708e-07,-0.000611880291314,-0.0882220996972,0.0558890225704,0.0225824055489,0.0160953675241,0.0082363358866,-0.0294291404605,-0.0894195116893,0.0607686322301,0.0204737877953,0.0160945068731,0.00823571268695,0.01386,0.17325,-0.1265,0.0166,-0.0038,-0.0014
0.048,0.047822145,3.343,0,-0.215768978623,0.277919168982,-1.65017803493,-0.560929076915,0.414254387982,0.520628046034,0,0.00261799387799,-0,0,0.0010471975512,-0.00314159265359,-0.000123431127581,3.20494642889e-05,0.000450184798753,0.0010967019715,-0.00086154561673,-2.56593842886e-05,-0.0293994694168,-0.00122208146954,0.00497839709963,-0.0021512155128,-8.73933330536e-07,-6.35699741431e-07,-0.00172246607084,-0.0980589892887,0.0615565585586,0.0240618356299,0.0169967130609,0.00806444698635,-0.0311219354876,-0.0992810707582,0.0665349556582,0.0219106201171,0.0169958391276,0.00806381128661,-0.02331,0.1701,-0.12375,0.0098,-0.0056,-0.0076
0.049,0.048836072,3.398,0,-0.215769378097,0.27792136609,-1.65017883388,-0.560928118177,0.414254867351,0.520624930135,0,0.000872664625997,-0,0.0010471975512,-0,-0.00209439510239,-0.000123815214822,3.19872028772e-05,0.000451768625188,0.0010982980446,-0.000863863962146,-2.51668997589e-05,-0.0299801201502,-0.00124553732804,0.0050765117363,-0.00219378111388,-8.97149569135e-07,-6.48360405967e-07,-0.00211985989876,-0.0743183386271,0.0466493204533,0.0181735969781,0.0134486987367,0.00644032016827,-0.0320999800489,-0.0755638759552,0.0517258321896,0.0159798158642,0.0134478015871,0.00643967180786,0.0189,0.19593,-0.1298,0.0162,0.0026,-0.0088
0.05,0.049832156,3.351,0,-0.215769977308,0.277922963987,-1.65018023204,-0.560927159439,0.414255107036,0.520623012659,0,0.00174532925199,-0.000872664625997,0,-0,-0.0010471975512,-0.000123980508603,3.20039982485e-05,0.00045328002024,0.00109869637567,-0.000866391923629,-2.43547113791e-05,-0.0305605780891,-0.00126899283849,0.00517463614746,-0.00223624993045,-9.20898298867e-07,-6.60847870588e-07,-0.00204082287047,-0.0969395728518,0.0641097642151,0.0225484105114,0.0179364247601,0.00598001850342,-0.0326014009596,-0.0982085656903,0.0692844003625,0.0203121605809,0.0179355038618,0.00597935765555,0.01575,0.1449,-0.1353,0.0148,-0.0002,-0.0116
0.051,0.050824818,3.371,0,-0.215770776257,0.277923762935,-1.6501816302,-0.560926200701,0.414254867351,0.520621814237,0,-0,-0.000872664625997,0,-0,-0.0010471975512,-0.00012397953427,3.21229749066e-05,0.000454332765647,0.00109854734781,-0.000868553405695,-2.31031375881e-05,-0.0311386081223,-0.00129294455924,0.00527240314918,-0.00227860534143,-9.43377220564e-07,-6.73288042027e-07,-0.00382757401953,-0.0723788602117,0.0489249068397,0.0188783957776,0.0134021907507,0.0063529856052,-0.0349661821419,-0.0736718047709,0.0541973099889,0.0165997904362,0.0134012473735,0.00635231231716,0.03213,0.19656,-0.12925,0.0132,-0.0116,-0.015
0.052,0.051648095,3.757,0,-0.215770975994,0.277924162409,-1.65018282862,-0.560925961016,0.414254627667,0.520621095183,0,-0,-0.000872664625997,0,-0.0010471975512,0,-0.000123887687222,3.18500397841e-05,0.000455135031167,0.00109870460177,-0.000870275238569,-2.27018162683e-05,-0.0317150296962,-0.00131697520437,0.00537009604289,-0.00232083037407,-9.59243238369e-07,-6.85739570746e-07,-0.00258018308985,-0.0754122710527,0.0514029416257,0.0183351411732,0.0147833027151,0.00530657172631,-0.0342952127861,-0.0767292462571,0.0567730376686,0.0160143107991,0.0147823434719,0.00530588598674,0.0063,0.13545,-0.132,0.022,0.0046,-0.0078
0.053,0.052835516,3.369,0,-0.215770776257,0.277924761621,-1.65018342784,-0.560926440385,0.414254387982,0.520620615814,0,-0,-0,-0.0010471975512,-0,-0.0010471975512,-0.000123891956322,3.1354196008e-05,0.000455874246009,0.00109936635348,-0.00087175038818,-2.29510424153e-05,-0.0322905908271,-0.00134097666512,0.00546769010617,-0.00236297822586,-9.67365634541e-07,-6.98200388209e-07,-0.0037597283122,-0.0670931243014,0.0439716484703,0.0188028220496,0.0120030463885,0.00750255396045,-0.0360503191393,-0.0684341009665,0.0494393385765,0.0164398438238,0.0120020790228,0.00750185576006,-0.02583,0.17073,-0.1232,0.0096,-0.008,-0.018
0.054,0.053611027,3.309,0,-0.215770776257,0.277925360832,-1.65018362757,-0.560927399123,0.414253668929,0.520619896761,0,-0,-0,-0.0010471975512,-0,0,-0.000123932531299,3.10223203163e-05,0.000456530677515,0.00110079152914,-0.000873345804894,-2.29295256564e-05,-0.0328659488629,-0.00136465623246,0.00556499898431,-0.00240507764395,-9.90854390565e-07,-7.10671243807e-07,-0.00409365615751,-0.067383791984,0.0442802608329,0.0178551702702,0.0119948709409,0.0064624796611,-0.0369596050204,-0.0687484482164,0.0498452598172,0.0154500926262,0.0119938800865,0.00646176898985,0,0.189,-0.1287,0.0128,-0.0018,-0.0084
0.055,0.054841992,3.376,0,-0.215771175731,0.277925960043,-1.65018362757,-0.560928357861,0.414253429245,0.520619177707,0,-0,-0,0,-0,0,-0.000124004583551,3.09139407835e-05,0.00045705091449,0.00110226040862,-0.000874331900084,-2.27463799262e-05,-0.0334388683653,-0.00138919120408,0.00566228299499,-0.00244699133479,-1.00772935088e-06,-7.22925879383e-07,-0.00456061071708,-0.0652216433476,0.0422122614081,0.0161797654879,0.0115790939418,0.00551119830836,-0.0379994790824,-0.0666108345516,0.0478745444031,0.0137327741531,0.0115780862124,0.00551047538248,0.03465,0.18774,-0.1232,0.0172,-0.0028,-0.0024
0.056,0.055837005,3.39,0,-0.21577057652,0.277925960043,-1.65018342784,-0.56092883723,0.414252949876,0.520618698339,0,-0,-0,0,-0,-0.0010471975512,-0.000124009752085,3.01291693754e-05,0.000457062187821,0.00110322066957,-0.000874648758083,-2.32736907542e-05,-0.034010974392,-0.00141241131754,0.0057588749589,-0.00248892616833,-1.0286823873e-06,-7.35339750864e-07,-0.00496750156366,-0.0649709352817,0.0420111035697,0.017127945601,0.0115469357302,0.00656319468287,-0.0389784759557,-0.0663833465993,0.0477699785286,0.0146390194327,0.0115459070479,0.00656245934312,-0.01008,0.18711,-0.11825,0.01,-0.006,-0.0154
0.057,0.056826185,3.386,0,-0.215769378097,0.277925760306,-1.65018342784,-0.560929076915,0.414252470507,0.520618458654,0.00174532925199,-0,-0,0,-0,0,-0.00012395514875,2.89213924565e-05,0.000457011354022,0.0011037233087,-0.000874918255474,-2.4317440205e-05,-0.0345815407098,-0.00143472716638,0.00585507867323,-0.00253078057971,-1.05426116823e-06,-7.47506583449e-07,-0.0287314381079,-0.0636230640103,0.0434150265378,0.0158935771368,0.00890482534554,0.00552003384933,-0.0633129788177,-0.0650577911766,0.049270105211,0.013362796557,0.00890377108437,0.00551928634274,0.0126,0.17766,-0.12815,0.009,-0.0034,-0.0036
0.058,0.057661102,3.458,0,-0.215768579149,0.277925360832,-1.65018362757,-0.560929795968,0.414251991138,0.520618698339,0.000872664625997,-0,-0,0,-0,0,-0.000123801248865,2.7949801021e-05,0.000456989815527,0.00110418479908,-0.000875282594817,-2.51295760521e-05,-0.0351503701168,-0.00145907640045,0.00595182623252,-0.0025724046701,-1.06028982522e-06,-7.59753386441e-07,-0.0175245979855,-0.0643498418868,0.0428640592312,0.0160112672625,0.0101701048796,0.00552157634688,-0.0526749681023,-0.0658089182873,0.0488158854637,0.0134388625924,0.0101690445898,0.00552081659349,0.00882,0.17262,-0.13255,0.0106,-0.0032,-0.017
0.059,0.058794432,3.332,0,-0.215767979938,0.277924961358,-1.65018382731,-0.56093147376,0.414251511769,0.520618698339,0,-0,-0,-0.0010471975512,-0,0,-0.000123594981681,2.71153325864e-05,0.000457091433566,0.00110576290363,-0.000875838494704,-2.60763240547e-05,-0.0357190224282,-0.00148306056671,0.00604824610462,-0.00261400501663,-1.07697952573e-06,-7.72444004739e-07,-0.00614952751098,-0.0673019977779,0.0444597117862,0.017821533714,0.0118439047207,0.00648732285734,-0.0418685499392,-0.0687850583446,0.0505079578908,0.0152075286974,0.0118428277411,0.00648655041334,-0.00567,0.1764,-0.12485,0.0122,-0.0104,-0.0034
0.06,0.059827915,3.361,0,-0.215768179675,0.277924761621,-1.65018382731,-0.560933391236,0.414251751453,0.520619177707,0,-0,-0,-0.0010471975512,-0,0,-0.000123448461831,2.6762014889e-05,0.000457191901894,0.00110708158678,-0.000875821433546,-2.66653874432e-05,-0.0362860348767,-0.00150649988721,0.00614401778049,-0.00265557078396,-1.10249472549e-06,-7.8461793179e-07,-0.00652090428678,-0.067280815928,0.044491985915,0.017817868305,0.011814542688,0.00649391255117,-0.0428069391635,-0.0687873158152,0.0506360036955,0.015162297521,0.0118134401933,0.00649312793324,-0.01323,0.18396,-0.13035,0.0184,0.006,-0.0062
0.061,0.060837846,3.357,0,-0.215769378097,0.277924561883,-1.65018362757,-0.560935308712,0.414251751453,0.520620136445,-0.000872664625997,-0,-0,-0.0010471975512,-0,0,-0.000123332995163,2.70512945595e-05,0.000457219209915,0.00110796309734,-0.000875814975877,-2.61374376828e-05,-0.0368514755484,-0.00152909178991,0.00623945470681,-0.00269703201655,-1.12788289211e-06,-7.96560312262e-07,0.00483907264198,-0.0680234608765,0.0439342483021,0.0179415433196,0.0130942069887,0.00649755262351,-0.0320124029064,-0.0695525526664,0.0501737030089,0.015244511303,0.0130930791058,0.0064967560632,0.06615,0.1953,-0.11605,0.0186,-0.0002,-0.0104
0.062,0.061834568,3.38,0,-0.215769777571,0.277923962672,-1.65018342784,-0.560936746819,0.414250553031,0.520620615814,-0.000872664625997,-0,-0,-0.00209439510239,-0,0.0010471975512,-0.000123160995942,2.68425707832e-05,0.000457042989132,0.00110897059462,-0.000876363433689,-2.56424742832e-05,-0.0374153089521,-0.00155176333269,0.00633481779733,-0.00273836310004,-1.14669206525e-06,-8.08514521881e-07,0.00463888677603,-0.0704059263157,0.0463026660423,0.0186527944183,0.0134705112377,0.00641401392913,-0.032776422176,-0.0719576896484,0.0526374838397,0.0159144313183,0.0134693645456,0.00641320541461,-0.02079,0.19152,-0.1265,0.0042,-0.0076,-0.0034
0.063,0.06283075,3.384,0,-0.215770177046,0.277922963987,-1.65018362757,-0.560937945241,0.414249354608,0.520620615814,0,-0.000872664625997,-0,0,-0.00209439510239,0,-0.000122856008441,2.65775414658e-05,0.000456772536876,0.00111023850995,-0.000876863466691,-2.50652559539e-05,-0.0379781685882,-0.00157599507875,0.00643036237078,-0.00277958978483,-1.15493379027e-06,-8.20939496766e-07,-0.00533534842089,-0.0580322503627,0.0390407530091,0.0150687998677,0.0118235993854,0.00573792448881,-0.0433135170091,-0.0596082454415,0.0454711153798,0.0122892100829,0.0118224444516,0.00573710354931,0.00063,0.1701,-0.1166,0.012,0.0018,-0.0046
0.064,0.063841979,3.381,0,-0.215770376783,0.277921965301,-1.65018362757,-0.560939383348,0.414248156186,0.52062037613,0,-0.000872664625997,-0,-0.0010471975512,-0.0010471975512,0,-0.000122569363297,2.61801169751e-05,0.00045643858259,0.0011120091925,-0.000877214837697,-2.47713137044e-05,-0.0385394349614,-0.00159941674239,0.00652560966138,-0.00282068786606,-1.17252397203e-06,-8.33147040994e-07,-0.00713331440966,-0.0574349982822,0.0390232589348,0.0163333200477,0.0108092317799,0.00670539893308,-0.0456727493711,-0.0590344150246,0.0455488685962,0.0135126321817,0.0108080592559,0.00670456578604,0.02835,0.17199,-0.12925,0.0114,0.0046,-0.0042
0.065,0.06483668,3.368,0,-0.21577057652,0.277920966616,-1.65018382731,-0.560941540509,0.414246478394,0.520620615814,-0.000872664625997,-0.000872664625997,-0,-0.00209439510239,-0,0,-0.00012221182649,2.58010592279e-05,0.000456334415991,0.00111391422817,-0.000878322969038,-2.44896419813e-05,-0.0390998635416,-0.00162156774279,0.00662020778747,-0.00286178272357,-1.19894563877e-06,-8.4508072227e-07,0.00271437798115,-0.0576326413226,0.0384546406816,0.0177362116405,0.0111033320676,0.00767278112381,-0.0363854855604,-0.0592542090654,0.045074848469,0.0148744289169,0.011102133122,0.00767193604309,-0.04977,0.19278,-0.12925,0.0092,-0.0122,-0.006
0.066,0.065831662,3.372,0,-0.215770975994,0.277920367405,-1.65018362757,-0.560944656407,0.414244081549,0.520621095183,0,-0,-0,-0.00209439510239,-0.00314159265359,0,-0.000121947685125,2.56259372897e-05,0.000456481725988,0.00111645862557,-0.000880246912667,-2.39853995431e-05,-0.0396593363203,-0.00164404329486,0.00671444215665,-0.00290284690904,-1.22660054216e-06,-8.57202025327e-07,-0.00385691822343,-0.0773767949871,0.0531878821411,0.0206672790845,0.0162074937372,0.00749941075006,-0.0435162545437,-0.0790208382819,0.0599023242978,0.0177644321755,0.0162062671366,0.00749855354804,0.04158,0.18837,-0.12155,0.0186,-0.0014,-0.0166
0.067,0.066841007,3.331,0,-0.215771175731,0.277919967931,-1.65018342784,-0.560947532621,0.414242403758,0.520621095183,0,-0,-0,-0.00314159265359,-0.0010471975512,0,-0.000121738196028,2.52702001861e-05,0.000456658668945,0.00111921980873,-0.00088169380908,-2.39550376387e-05,-0.0402171268777,-0.00166793483859,0.00680924418383,-0.00294365862804,-1.23586026332e-06,-8.69200468215e-07,-0.00722746644473,-0.0741236442365,0.0510699688861,0.0215449654167,0.0138218596434,0.00847184256914,-0.0474445933224,-0.0757915790751,0.05787921307,0.0186013067887,0.0138206237832,0.00847097336867,0.03024,0.1827,-0.12265,0.0116,0.0038,-0.0064
0.068,0.067831827,3.351,0,-0.21577057652,0.277919568456,-1.65018342784,-0.560949929466,0.414240246597,0.520620855499,0,-0,-0,-0.0010471975512,-0,0,-0.00012152364122,2.43884735053e-05,0.000456909872826,0.00112173947077,-0.000883654494691,-2.43177076925e-05,-0.0407733611672,-0.00169061406059,0.00690337384149,-0.00298443819578,-1.25511873172e-06,-8.80912401984e-07,-0.00958042304072,-0.0669695576675,0.0447133752191,0.0177782313375,0.0116022920369,0.00656718476409,-0.050353784208,-0.068660171728,0.0516167490606,0.0147937931417,0.0116010369182,0.00656630385169,-0.03906,0.19026,-0.14135,0.0122,-0.007,-0.0066
0.069,0.068661661,3.591,0,-0.215770376783,0.277919168982,-1.65018302836,-0.560952086626,0.41423880849,0.520620855499,0,-0,-0,-0.0010471975512,-0.00209439510239,0,-0.000121384965816,2.37144122434e-05,0.000456878567008,0.00112388493798,-0.000884552670357,-2.45548024941e-05,-0.0413280038151,-0.00171300810874,0.00699709213262,-0.00302516041964,-1.27792359489e-06,-8.93029155481e-07,-0.00691330225011,-0.0723830155186,0.0490424352215,0.0185812827183,0.0143359125413,0.00657791138535,-0.0482413060652,-0.0740960236274,0.0560395273541,0.0155561222986,0.0143346346177,0.0065770183562,0.01701,0.18711,-0.13915,0.008,0.0026,-0.01
