time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z
1.050000000000000794e-01,-2.158614050000000062e-01,2.772754130000000261e-01,-1.650147452999999986e+00,-5.608227820000000197e-01,4.144638230000000090e-01,5.217718139999999449e-01,-2.158612877150537790e-01,2.772755136275956711e-01,-1.650146700904100650e+00,-5.608252839444332061e-01,4.144635640343615202e-01,5.217742890582607318e-01,-1.948735999999999958e-03,1.316880000000000036e-04,2.131838000000000049e-03,-6.612050000000000392e-03,-7.222160000000000255e-04,6.480510000000000090e-03,-1.931304531037105572e-03,1.319192685102841113e-04,2.123462198610981400e-03,-6.586567832519653679e-03,-7.189353873167889661e-04,6.455954302604508151e-03,-5.906399864480342543e-02,-2.706100235789296704e+01,1.316236754512480545e+01,2.083228611429847721e+00,7.677117211052694734e-02,4.900671237916116819e-04,8.737616600046749227e+01,8.749732399883214384e+01,6.414399925579578055e-01,-5.484319726138976860e-05,5.414399933475474436e-01,6.414399944860560421e-01,-5.487662401527061630e-05,5.414399371549150075e-01
1.100000000000000838e-01,-2.158716009999999963e-01,2.772761029999999960e-01,-1.650136295999999891e+00,-5.608573860000000133e-01,4.144600419999999730e-01,5.218057299999999676e-01,-2.158714902058679053e-01,2.772762101802799251e-01,-1.650135486490857728e+00,-5.608600701591169857e-01,4.144597666885476150e-01,5.218083855040663854e-01,-2.131037000000000122e-03,1.440389999999999943e-04,2.331248000000000174e-03,-7.230916000000000426e-03,-7.896830000000000082e-04,7.087089000000000409e-03,-2.113335897009893487e-03,1.442351055498490976e-04,2.322309797112505174e-03,-7.203455893376097159e-03,-7.861499809468349212e-04,7.060639900756233989e-03,-6.161427566811476797e-02,-2.706113173726361865e+01,1.316280635387064279e+01,2.083007618212441958e+00,7.676948069771503957e-02,4.900186912669660284e-04,9.144752399879507720e+01,9.154813900022418238e+01,6.414399906349792513e-01,-6.289040357999101636e-05,5.414399913766733130e-01,6.414399929565192116e-01,-6.293584805754936259e-05,5.414399330414850775e-01
1.150000000000000883e-01,-2.158827259999999970e-01,2.772768560000000160e-01,-1.650124122000000026e+00,-5.608951469999999828e-01,4.144559170000000070e-01,5.218427410000000544e-01,-2.158826251227214110e-01,2.772769698280788120e-01,-1.650123253559899528e+00,-5.608980165680504948e-01,4.144556250401968955e-01,5.218455795967340549e-01,-2.320736999999999800e-03,1.568979999999999876e-04,2.538747999999999960e-03,-7.874977000000000019e-03,-8.598670000000000532e-04,7.718369999999999571e-03,-2.302794145715653888e-03,1.570560019883578378e-04,2.529233539400086751e-03,-7.845512349299159707e-03,-8.560763030521811087e-04,7.689985117079245480e-03,-6.412972257837819268e-02,-2.706126061707015040e+01,1.316324600311064685e+01,2.082785667349949854e+00,7.676774795028290521e-02,4.899635096571816357e-04,8.818197000073269010e+01,8.828377100144280121e+01,6.414399883281141079e-01,-7.167114892673025379e-05,5.414399889117336162e-01,6.414399911259639486e-01,-7.173096722417281711e-05,5.414399286473232653e-01
1.200000000000000927e-01,-2.158948189999999878e-01,2.772776750000000012e-01,-1.650110890000000108e+00,-5.609361899999999457e-01,4.144514329999999802e-01,5.218829680000000026e-01,-2.158947293027577707e-01,2.772777950884589560e-01,-1.650109962046711010e+00,-5.609392480413124549e-01,4.144511256563618851e-01,5.218859937247758429e-01,-2.517739000000000175e-03,1.702610000000000018e-04,2.754229999999999873e-03,-8.543917999999999305e-03,-9.327260000000000412e-04,8.374042999999999418e-03,-2.499580336916796923e-03,1.703793402835994104e-04,2.744127336380808042e-03,-8.512409883551154410e-03,-9.286711728515756629e-04,8.343683530345565383e-03,-6.661219688091393754e-02,-2.706138949057519838e+01,1.316368132164822136e+01,2.082562708491820569e+00,7.676587485089887697e-02,4.899102745914343110e-04,9.236793899981421418e+01,9.246676700058742426e+01,6.414399858235242391e-01,-8.121607039122276091e-05,5.414399858453556869e-01,6.414399889404240884e-01,-8.129109320656717084e-05,5.414399238868613518e-01
1.250000000000000833e-01,-2.159079150000000058e-01,2.772785609999999790e-01,-1.650096559000000074e+00,-5.609806389999999476e-01,4.144465780000000099e-01,5.219265339999999975e-01,-2.159078390886066401e-01,2.772786884508338656e-01,-1.650095572431269586e+00,-5.609838877934454349e-01,4.144462553039315322e-01,5.219297487522691625e-01,-2.721947000000000168e-03,1.841230000000000123e-04,2.977586999999999855e-03,-9.237422999999999815e-03,-1.008222000000000024e-03,9.053800000000000736e-03,-2.703595590909741754e-03,1.841975147553232038e-04,2.966880425349969087e-03,-9.203814900377424793e-03,-1.003896779587212275e-03,9.021431313699677240e-03,-6.906151179187150491e-02,-2.706151995707325142e+01,1.316411257292404358e+01,2.082338680150800592e+00,7.676384807829085555e-02,4.898597419286264323e-04,8.897815099771833047e+01,8.906970200041541830e+01,6.414399829423500510e-01,-9.155297565705757966e-05,5.414399837227970025e-01,6.414399863422858283e-01,-9.164495575980107400e-05,5.414399186698303224e-01
1.300000000000000877e-01,-2.159220500000000043e-01,2.772795180000000026e-01,-1.650081093999999915e+00,-5.610286129999999538e-01,4.144413399999999914e-01,5.219735540000000062e-01,-2.159219903477428704e-01,2.772796523713410011e-01,-1.650080045801343154e+00,-5.610320571774534137e-01,4.144410012021661482e-01,5.219769634852086115e-01,-2.933277000000000193e-03,1.984549999999999964e-04,3.208626999999999920e-03,-9.955009000000000774e-03,-1.086228999999999971e-03,9.757154999999999995e-03,-2.914747440592096745e-03,1.985045040710640594e-04,3.197364060192590344e-03,-9.919329327181099221e-03,-1.081627556128633314e-03,9.722745032594985390e-03,-7.147858176167801170e-02,-2.706165064576575929e+01,1.316453905758459797e+01,2.082113614892474374e+00,7.676177709531349647e-02,4.898014663717537107e-04,9.071260099881328642e+01,9.080665099827456288e+01,6.414399794605494254e-01,-1.027101240424058203e-04,5.414399800460154566e-01,6.414399832703271409e-01,-1.028208949443834200e-04,5.414399129241890263e-01
1.350000000000000921e-01,-2.159372589999999925e-01,2.772805460000000166e-01,-1.650064462000000010e+00,-5.610802270000000425e-01,4.144357129999999834e-01,5.220241429999999960e-01,-2.159372186208255440e-01,2.772806890092806564e-01,-1.650063344836440349e+00,-5.610838740639488842e-01,4.144353516520133396e-01,5.220277533428591132e-01,-3.151670999999999986e-03,2.131930000000000034e-04,3.446999000000000070e-03,-1.069588200000000031e-02,-1.166465999999999901e-03,1.048329299999999943e-02,-3.132988589553663012e-03,2.132053754535441254e-04,3.435133509425878154e-03,-1.065805783150591303e-02,-1.161586686914055193e-03,1.044681814557771662e-02,-7.386592339231896898e-02,-2.706178655378428743e+01,1.316494607571611652e+01,2.081887397767688164e+00,7.675943903403092961e-02,4.897516778442284136e-04,8.960174199819448404e+01,8.970317099738167599e+01,6.414399742220564526e-01,-1.147144779062980177e-04,5.414399749418663532e-01,6.414399795389508219e-01,-1.148468364466974053e-04,5.414399065658028753e-01
1.400000000000000966e-01,-2.159535780000000071e-01,2.772816499999999906e-01,-1.650046616000000022e+00,-5.611356069999999807e-01,4.144296760000000246e-01,5.220784219999999864e-01,-2.159535589189337246e-01,2.772818005360545013e-01,-1.650045432596515926e+00,-5.611394551745991777e-01,4.144292949250115154e-01,5.220822327086362957e-01,-3.376993000000000009e-03,2.283900000000000003e-04,3.692832999999999966e-03,-1.146019700000000009e-02,-1.249127000000000050e-03,1.123240399999999965e-02,-3.358174038011801400e-03,2.283674513971097313e-04,3.680358450722364706e-03,-1.142021435354074674e-02,-1.243968525083151682e-03,1.119384309941005504e-02,-7.621748992997394445e-02,-2.706191938397600083e+01,1.316536052829740377e+01,2.081658844159034238e+00,7.675695438191507125e-02,4.897000323942127774e-04,8.939008500237832777e+01,8.953454400034388527e+01,6.414399687027705355e-01,-1.275954211941124252e-04,5.414399691988865948e-01,6.414399749645769422e-01,-1.277503357652092983e-04,5.414398994720560632e-01
1.450000000000001010e-01,-2.159710410000000025e-01,2.772828310000000074e-01,-1.650027520000000081e+00,-5.611948690000000406e-01,4.144232159999999832e-01,5.221365059999999447e-01,-2.159710456738618556e-01,2.772829892279031760e-01,-1.650026272150736384e+00,-5.611989166453810185e-01,4.144228190579558047e-01,5.221405153786362607e-01,-3.609147000000000050e-03,2.440400000000000013e-04,3.946011999999999610e-03,-1.224762199999999968e-02,-1.334162000000000065e-03,1.200416299999999999e-02,-3.590207358440265090e-03,2.439807977641572569e-04,3.932922698057566765e-03,-1.220546104191067190e-02,-1.328721754584133181e-03,1.196349582711638340e-02,-7.853653385976701318e-02,-2.706205454826801216e+01,1.316577097707580535e+01,2.081428664263917927e+00,7.675430919981918176e-02,4.896496354697547123e-04,8.757913299996289425e+01,8.767449999868404120e+01,6.414399623631583669e-01,-1.413798325087393438e-04,5.414399629692188132e-01,6.414399694121283302e-01,-1.415585892247276463e-04,5.414398915067580864e-01
1.500000000000001055e-01,-2.159896809999999889e-01,2.772840910000000103e-01,-1.650007140999999899e+00,-5.612581239999999694e-01,4.144163269999999732e-01,5.221985030000000361e-01,-2.159897128348867990e-01,2.772842573268289312e-01,-1.650005827161477701e+00,-5.612623729422134833e-01,4.144159123512567433e-01,5.222027135198448189e-01,-3.848036999999999899e-03,2.601360000000000044e-04,4.206416999999999622e-03,-1.305782100000000071e-02,-1.421516000000000056e-03,1.279824000000000066e-02,-3.828991994794889598e-03,2.600406246934121898e-04,4.192705981017256708e-03,-1.301346648363778218e-02,-1.415792729176049754e-03,1.275544937397923330e-02,-8.082321794993782560e-02,-2.706218952079332496e+01,1.316617626627461490e+01,2.081196490584487968e+00,7.675148025605382784e-02,4.895998162991826129e-04,9.335273099713958800e+01,9.344906800106400624e+01,6.414399546713352995e-01,-1.560934119949682227e-04,5.414399556476685582e-01,6.414399627335708454e-01,-1.562984164012241027e-04,5.414398825182816788e-01
1.550000000000001099e-01,-2.160095320000000041e-01,2.772854330000000256e-01,-1.649985446000000078e+00,-5.613254819999999867e-01,4.144090000000000273e-01,5.222645230000000360e-01,-2.160095938680532957e-01,2.772856070432307973e-01,-1.649984061883450037e+00,-5.613299368514822474e-01,4.144085633713989747e-01,5.222689376630068603e-01,-4.093567000000000213e-03,2.766690000000000035e-04,4.473925999999999598e-03,-1.389045900000000083e-02,-1.511137999999999978e-03,1.361430700000000084e-02,-4.074431238701980811e-03,2.765395912308230507e-04,4.459591043634946080e-03,-1.384389181495393820e-02,-1.505128536566419008e-03,1.356937633336751693e-02,-8.307739344358794353e-02,-2.706232592961082517e+01,1.316657725755744224e+01,2.080962383316575792e+00,7.674847380133281716e-02,4.895510657848624369e-04,9.152592200189246796e+01,9.162106800067704171e+01,6.414399453540028384e-01,-1.717626879765193676e-04,5.414399458643291974e-01,6.414399547688772740e-01,-1.719962600888464538e-04,5.414398723398882174e-01
1.600000000000001144e-01,-2.160306280000000023e-01,2.772868589999999966e-01,-1.649962391999999944e+00,-5.613970640000000012e-01,4.144012140000000177e-01,5.223346810000000229e-01,-2.160307217490437803e-01,2.772870405358976997e-01,-1.649960941180865115e+00,-5.614017195002820593e-01,4.144007609483286170e-01,5.223392967083909655e-01,-4.345640999999999914e-03,2.936319999999999967e-04,4.748421000000000065e-03,-1.474519999999999997e-02,-1.602972000000000034e-03,1.445203400000000075e-02,-4.326426106613733870e-03,2.934653879835042345e-04,4.733452897619762345e-03,-1.469640988641758919e-02,-1.596676646007330527e-03,1.440495152143786775e-02,-8.529838088700232579e-02,-2.706246469025889922e+01,1.316697350511523190e+01,2.080726084124270514e+00,7.674528303936564710e-02,4.895026607377580760e-04,8.840691799923661165e+01,8.851174699884722941e+01,6.414399348906320020e-01,-1.884154056104582974e-04,5.414399350677816525e-01,6.414399453378101246e-01,-1.886781815318660214e-04,5.414398607915130723e-01
1.650000000000001188e-01,-2.160529999999999951e-01,2.772883700000000062e-01,-1.649937946999999960e+00,-5.614729729999999863e-01,4.143929630000000031e-01,5.224090820000000246e-01,-2.160531289512391817e-01,2.772885599319058758e-01,-1.649936430520039687e+00,-5.614778303483017874e-01,4.143924941918336602e-01,5.224138979150875217e-01,-4.604162999999999659e-03,3.110170000000000209e-04,5.029778999999999847e-03,-1.562170899999999925e-02,-1.696961999999999993e-03,1.531109100000000063e-02,-4.584875152029526529e-03,3.108156504879409487e-04,5.014174175391603733e-03,-1.557068303386902573e-02,-1.690378812439020549e-03,1.526184470483737260e-02,-8.748567503432432002e-02,-2.706260325058598326e+01,1.316736490453606656e+01,2.080487550911922945e+00,7.674190738306865822e-02,4.894550438834507694e-04,9.058059699964360334e+01,9.076003600057447329e+01,6.414399228081203441e-01,-2.060757331095305553e-04,5.414399238482103804e-01,6.414399342454307762e-01,-2.063698535278736524e-04,5.414398476734038068e-01
1.700000000000001232e-01,-2.160766799999999932e-01,2.772899690000000250e-01,-1.649912083999999890e+00,-5.615533150000000528e-01,4.143842429999999855e-01,5.224878259999999885e-01,-2.160768474631890590e-01,2.772901673242244014e-01,-1.649910495967666701e+00,-5.615583771759888876e-01,4.143837524883978718e-01,5.224928468991837383e-01,-4.869036999999999671e-03,3.288170000000000199e-04,5.317877999999999841e-03,-1.651964699999999842e-02,-1.793052999999999965e-03,1.619114699999999948e-02,-4.849684393885019158e-03,3.285805861604804796e-04,5.301633005027939043e-03,-1.646637665770571413e-02,-1.786181648936287052e-03,1.613972840810228709e-02,-8.964127700342762461e-02,-2.706274379299815891e+01,1.316775190553154573e+01,2.080246610544413954e+00,7.673833101055724248e-02,4.894081309555440304e-04,8.839870799783966504e+01,8.849875299711129628e+01,6.414399080964127142e-01,-2.247683882049252100e-04,5.414399089980035384e-01,6.414399212822665675e-01,-2.250965720938949768e-04,5.414398327697993452e-01
1.750000000000001277e-01,-2.161017000000000077e-01,2.772916590000000236e-01,-1.649884756999999924e+00,-5.616382049999999460e-01,4.143750290000000058e-01,5.225710279999999930e-01,-2.161019087966958019e-01,2.772918647715577611e-01,-1.649883104202478412e+00,-5.616434660851651328e-01,4.143745255078671863e-01,5.225762476366903053e-01,-5.140167000000001908e-03,3.470230000000001230e-04,5.612594000000001998e-03,-1.743867700000000312e-02,-1.891186000000000646e-03,1.709187200000000448e-02,-5.120757568851982966e-03,3.467553020570438428e-04,5.595706630050220967e-03,-1.738315432109666797e-02,-1.884026307989379676e-03,1.703827429307231897e-02,-9.176464362533173769e-02,-2.706288450406679047e+01,1.316813389132807899e+01,2.080003075088474596e+00,7.673454757883067801e-02,4.893620803397142867e-04,9.057943299922044389e+01,9.074540400251862593e+01,6.414398922270643233e-01,-2.445200765590596799e-04,5.414398931653744418e-01,6.414399062221673997e-01,-2.448832615692157159e-04,5.414398158442143005e-01
1.800000000000001321e-01,-2.161280919999999939e-01,2.772934400000000021e-01,-1.649855947000000045e+00,-5.617277370000000047e-01,4.143653259999999783e-01,5.226587790000000178e-01,-2.161283439747518076e-01,2.772936542930886095e-01,-1.649854222522428637e+00,-5.617332014979158350e-01,4.143648032084810140e-01,5.226642024451361168e-01,-5.417454999999999840e-03,3.656290000000000191e-04,5.913802999999999595e-03,-1.837845899999999977e-02,-1.991304000000000164e-03,1.801292999999999991e-02,-5.397995914224159100e-03,3.653298862068262505e-04,5.896270489522905181e-03,-1.832068044143352753e-02,-1.983855905390180009e-03,1.795714846163696393e-02,-9.385494813256063662e-02,-2.706302726425298388e+01,1.316851129608383353e+01,2.079756914705755300e+00,7.673056074685619121e-02,4.893162858377645384e-04,8.770773200012627058e+01,8.780555900011677295e+01,6.414398729555540468e-01,-2.653543568783861442e-04,5.414398736346074381e-01,6.414398888198925563e-01,-2.657544667544402641e-04,5.414397966400951168e-01
1.850000000000001366e-01,-2.161558849999999921e-01,2.772953160000000139e-01,-1.649825611000000025e+00,-5.618220219999999765e-01,4.143551149999999961e-01,5.227511889999999495e-01,-2.161561835343361604e-01,2.772955378661525194e-01,-1.649823818849989632e+00,-5.618276861496981356e-01,4.143545758425742354e-01,5.227568119916571332e-01,-5.700806000000000102e-03,3.846249999999999843e-04,6.221380999999999786e-03,-1.933865599999999921e-02,-2.093347000000000176e-03,1.895399199999999937e-02,-5.681303265831179512e-03,3.842969977070564654e-04,6.203199459688156850e-03,-1.927861656922276803e-02,-2.085610347543014661e-03,1.889602341835634400e-02,-9.591299108004298912e-02,-2.706317109510801089e+01,1.316888387499212421e+01,2.079507950995930443e+00,7.672635974960398397e-02,4.892715823483889106e-04,8.594196600097347982e+01,8.604060300058335997e+01,6.414398516992589894e-01,-2.872955714001628282e-04,5.414398520820717930e-01,6.414398688099254286e-01,-2.877343545933844877e-04,5.414397748813256639e-01
1.900000000000001410e-01,-2.161851100000000137e-01,2.772972870000000034e-01,-1.649793720999999991e+00,-5.619211579999999762e-01,4.143443880000000079e-01,5.228483529999999879e-01,-2.161854575170157333e-01,2.772975174310919888e-01,-1.649791861724938746e+00,-5.619270210885960459e-01,4.143438339600264420e-01,5.228541752851154634e-01,-5.990124000000000316e-03,4.040030000000000010e-04,6.535201000000000031e-03,-2.031892600000000104e-02,-2.197254000000000047e-03,1.991472099999999981e-02,-5.970578594164415408e-03,4.036491994955678083e-04,6.516371196577489498e-03,-2.025662591846700070e-02,-2.189230530744067961e-03,1.985456477239764747e-02,-9.793742986886126711e-02,-2.706331656340310943e+01,1.316925194272792687e+01,2.079256166045619914e+00,7.672195064865675040e-02,4.892271819095440248e-04,8.991079000043100677e+01,9.003483099877485074e+01,6.414398273940722373e-01,-3.103677561998131949e-04,5.414398283310656312e-01,6.414398459084057480e-01,-3.108467090646318642e-04,5.414397502730931011e-01
1.950000000000001454e-01,-2.162157959999999879e-01,2.772993559999999968e-01,-1.649760249000000067e+00,-5.620252439999999794e-01,4.143331399999999887e-01,5.229503680000000543e-01,-2.162161954741906034e-01,2.772995948836938229e-01,-1.649758320321739635e+00,-5.620313056649495209e-01,4.143325684188975400e-01,5.229563896667452916e-01,-6.285312000000000364e-03,4.237569999999999748e-04,6.855136999999999863e-03,-2.131892900000000035e-02,-2.302963999999999792e-03,2.089478399999999958e-02,-6.265725861832468872e-03,4.233765977871822698e-04,6.835655709577891613e-03,-2.125436713658481955e-02,-2.294653146178904281e-03,2.083243961193048666e-02,-9.992955454383313507e-02,-2.706346375161423978e+01,1.316961511949933694e+01,2.079001337321245479e+00,7.671731920331704979e-02,4.891836533912382722e-04,8.745990500028710812e+01,8.772465600122814067e+01,6.414397995405478614e-01,-3.345936903194246699e-04,5.414398004688928401e-01,6.414398198091486591e-01,-3.351149334232116257e-04,5.414397225009082160e-01
2.000000000000001499e-01,-2.162479730000000100e-01,2.773015249999999932e-01,-1.649725160000000024e+00,-5.621343800000000446e-01,4.143213559999999740e-01,5.230573320000000415e-01,-2.162484264776004250e-01,2.773017720775100003e-01,-1.649723164451137869e+00,-5.621406375324694560e-01,4.143207703872315850e-01,5.230635508138439249e-01,-6.586273999999999601e-03,4.438770000000000194e-04,7.181060999999999868e-03,-2.233832300000000021e-02,-2.410414000000000046e-03,2.189384600000000153e-02,-6.566649205446060261e-03,4.434717102216700728e-04,7.160927573345400761e-03,-2.227150228743053628e-02,-2.401817087241081648e-03,2.182931526919858201e-02,-1.018895781464462802e-01,-2.706361229485424857e+01,1.316997361070251316e+01,2.078743358707257904e+00,7.671245936653575681e-02,4.891406832086665031e-04,8.668884600047022104e+01,8.679787299843155779e+01,6.414397684667045851e-01,-3.599975509803655829e-04,5.414397694645822767e-01,6.414397901835618976e-01,-3.605620575631652072e-04,5.414396912285495134e-01
2.050000000000001543e-01,-2.162816680000000102e-01,2.773037959999999913e-01,-1.649688427999999929e+00,-5.622486589999999840e-01,4.143090329999999932e-01,5.231693370000000121e-01,-2.162821791115290548e-01,2.773040508290103845e-01,-1.649686364554226126e+00,-5.622551126411885480e-01,4.143084313419711506e-01,5.231757527323178669e-01,-6.892912000000001906e-03,4.643550000000001171e-04,7.512844000000002027e-03,-2.337676600000000715e-02,-2.519541000000000575e-03,2.291156900000000662e-02,-6.873250047252033902e-03,4.639271643533741094e-04,7.492060298001517599e-03,-2.330768880749714903e-02,-2.510660141308718694e-03,2.284485642942947481e-02,-1.038166804911374586e-01,-2.706376227430526882e+01,1.317032740510044420e+01,2.078482175459801518e+00,7.670736962660702762e-02,4.890984441152001127e-04,8.832634700229391456e+01,8.851046199924894609e+01,6.414397334662496064e-01,-3.866004972648048182e-04,5.414397340543160020e-01,6.414397566827922947e-01,-3.872107339589166207e-04,5.414396560985497153e-01
2.100000000000001588e-01,-2.163169110000000006e-01,2.773061700000000185e-01,-1.649650022999999965e+00,-5.623681780000000519e-01,4.142961589999999972e-01,5.232864780000000549e-01,-2.163174814685435154e-01,2.773064329174714238e-01,-1.649647891716614190e+00,-5.623748252394231706e-01,4.142955430751310009e-01,5.232930877549293314e-01,-7.205131000000000036e-03,4.851839999999999951e-04,7.850357000000000515e-03,-2.443391500000000049e-02,-2.630280999999999939e-03,2.394761800000000038e-02,-7.185430198652786524e-03,4.847354773877658469e-04,7.828923379778628469e-03,-2.436258787218716776e-02,-2.621118775279453455e-03,2.387872895786674263e-02,-1.057110082559657993e-01,-2.706391324377922558e+01,1.317067604400796021e+01,2.078217564673336959e+00,7.670203870007993863e-02,4.890567810452508017e-04,8.859717599989380687e+01,8.872963099929620512e+01,6.414396940243222156e-01,-4.144262939206497741e-04,5.414396941556096632e-01,6.414397189351277451e-01,-4.150832347922506476e-04,5.414396167260567827e-01
2.150000000000001632e-01,-2.163537289999999946e-01,2.773086479999999909e-01,-1.649609912999999928e+00,-5.624930299999999495e-01,4.142827250000000183e-01,5.234088449999999559e-01,-2.163543611649918208e-01,2.773089200772234086e-01,-1.649607717682847641e+00,-5.624998678580519496e-01,4.142820977134129556e-01,5.234156465272065129e-01,-7.522833999999999945e-03,5.063539999999999838e-04,8.193469000000000099e-03,-2.550942499999999877e-02,-2.742567999999999916e-03,2.500165400000000163e-02,-7.503096377721308989e-03,5.058866558731889718e-04,8.171384184799217881e-03,-2.543585292353682525e-02,-2.733123798116539500e-03,2.493059323614812972e-02,-1.075738249419190273e-01,-2.706406605029601664e+01,1.317101984030720274e+01,2.077949447779521286e+00,7.669646744238645120e-02,4.890158156409843112e-04,8.970734900140087120e+01,8.983565800008364022e+01,6.414396501522041660e-01,-4.434966113206592793e-04,5.414396514099015789e-01,6.414396765427274882e-01,-4.442014602277045499e-04,5.414395727008488590e-01
2.200000000000001676e-01,-2.163921480000000064e-01,2.773112340000000176e-01,-1.649568080000000103e+00,-5.626233010000000201e-01,4.142687319999999729e-01,5.235365229999999759e-01,-2.163928453284666431e-01,2.773115140079144281e-01,-1.649565814836690736e+00,-5.626303313122789085e-01,4.142680877132561279e-01,5.235435180106635666e-01,-7.845925000000000121e-03,5.278579999999999731e-04,8.542051000000000158e-03,-2.660295199999999916e-02,-2.856335000000000211e-03,2.607333900000000093e-02,-7.826147852528827359e-03,5.273758013765463513e-04,8.519318071361912589e-03,-2.652714314757071215e-02,-2.846611440832130541e-03,2.600011437590558569e-02,-1.094032647425220439e-01,-2.706421983766564310e+01,1.317135894624718517e+01,2.077677803005697044e+00,7.669065529594304431e-02,4.889754621505799578e-04,8.706003000042983331e+01,8.717290499771479517e+01,6.414396006668325878e-01,-4.738314538790607705e-04,5.414396008260593529e-01,6.414396290865217454e-01,-4.745869324231790721e-04,5.414395235895850256e-01
2.250000000000001721e-01,-2.164321969999999928e-01,2.773139279999999873e-01,-1.649524484000000069e+00,-5.627590900000000174e-01,4.142541590000000107e-01,5.236696079999999531e-01,-2.164329605979226911e-01,2.773142163618361189e-01,-1.649522156223773184e+00,-5.627663047066906454e-01,4.142535058544598026e-01,5.236767894856119154e-01,-8.174305999999999239e-03,5.496869999999999838e-04,8.895969000000000099e-03,-2.771415299999999832e-02,-2.971516999999999908e-03,2.716233499999999926e-02,-8.154488897041383549e-03,5.491903940327425970e-04,8.872587520973057584e-03,-2.763611558598005197e-02,-2.961516445285583121e-03,2.708695527152638755e-02,-1.112004811019459138e-01,-2.706437599316321396e+01,1.317169296559706027e+01,2.077402395307072602e+00,7.668458549426442061e-02,4.889357703338944585e-04,9.412008599974797107e+01,9.421127700261422433e+01,6.414395462803241799e-01,-5.054548253523084324e-04,5.414395465779461292e-01,6.414395761194977563e-01,-5.062607952961013487e-04,5.414394689320438658e-01
